customer_id,country_of_origin,loyalty_tier,past_saf_purchase,adds_paid_options,booking_class,num_passengers,length_of_stay_days,destination_region,flight_distance_km,ticket_price_eur,co2_emission_kg,saf_contribution
7815,Spain,Gold,0,1,Business,4,5,Domestic,1014,501.7,91.26,1
7816,UK,Silver,0,0,Economy,1,14,EU,1428,306.4,128.52,0
7817,Spain,Silver,0,1,Economy,2,4,Domestic,377,206.21,33.93,0
7818,USA,Gold,0,0,Economy,2,8,Intercontinental,5546,958.92,499.14,0
7819,USA,Platinum,0,0,Economy,3,6,Intercontinental,6934,1182.98,624.06,0
7820,Germany,Silver,0,0,Business,2,7,EU,2628,1139.16,236.52,0
7821,Italy,Platinum,1,0,Premium,3,12,Domestic,255,162.77,22.95,1
7822,Italy,Silver,0,0,Business,4,8,Domestic,770,378.14,69.3,0
7823,UK,Gold,0,0,Premium,4,3,EU,2544,687.01,228.96,0
7824,Netherlands,Silver,1,1,Premium,4,11,EU,2155,608.23,193.95,1
7825,UK,Silver,0,0,Economy,3,5,EU,1287,335.94,115.83,0
7826,USA,Gold,1,0,Premium,3,7,Intercontinental,7133,1878.89,641.97,1
7827,USA,Silver,1,1,Economy,3,4,Intercontinental,5659,911.93,509.31,1
7828,Italy,Silver,0,1,Economy,2,7,Domestic,1110,261.76,99.9,0
7829,Germany,Silver,0,0,Economy,4,11,EU,1173,305.22,105.57,0
7830,France,Gold,0,0,Economy,3,2,Domestic,805,220.83,72.45,0
7831,Spain,Silver,0,1,Business,4,9,Domestic,213,228.88,19.17,0
7832,UK,Silver,0,0,Economy,3,11,EU,1728,399.04,155.52,0
7833,Spain,Silver,0,0,Economy,3,6,Domestic,1116,264.72,100.44,0
7834,USA,Silver,1,0,Economy,4,12,Intercontinental,7225,1142.05,650.25,0
7835,France,Silver,1,1,Business,2,2,Domestic,408,283.64,36.72,1
7836,UK,Silver,0,0,Business,1,11,EU,1692,762.44,152.28,0
7837,Germany,Silver,0,0,Premium,3,11,EU,1510,506.07,135.9,0
7838,Germany,Silver,0,1,Economy,4,12,EU,1615,323.14,145.35,0
7839,Italy,Gold,0,0,Economy,4,2,Domestic,262,122.36,23.58,0
7840,USA,Gold,0,0,Economy,3,12,Intercontinental,6194,1033.33,557.46,0
7841,Germany,Platinum,1,0,Business,4,11,EU,1394,610.09,125.46,1
7842,UK,Silver,1,1,Premium,1,13,EU,3029,824.22,272.61,1
7843,France,Platinum,0,1,Business,2,4,Domestic,1028,546.34,92.52,1
7844,UK,Silver,0,1,Economy,3,7,EU,1933,435.61,173.97,0
7845,USA,Platinum,0,0,Premium,4,3,Intercontinental,8770,2261.71,789.3,1
7846,Germany,Silver,0,0,Economy,4,9,EU,3395,636.5,305.55,0
7847,USA,Silver,0,0,Economy,4,12,Intercontinental,5166,836.09,464.94,0
7848,UK,Silver,0,0,Business,2,11,EU,2640,1153.27,237.6,0
7849,France,Silver,0,1,Economy,4,8,Domestic,923,239.3,83.07,0
7850,France,Platinum,0,1,Premium,3,12,Domestic,828,313.37,74.52,1
7851,Italy,Gold,0,1,Economy,2,3,Domestic,432,150.94,38.88,0
7852,Germany,Platinum,0,0,Economy,2,2,EU,762,249.91,68.58,0
7853,Netherlands,Gold,0,1,Economy,3,8,EU,3240,566.35,291.6,0
7854,Spain,Silver,1,1,Economy,4,14,Domestic,703,203.97,63.27,0
7855,UK,Silver,1,0,Premium,3,14,EU,2498,693.88,224.82,1
7856,UK,Platinum,1,1,Economy,2,8,EU,2501,482.44,225.09,1
7857,UK,Gold,1,0,Economy,4,4,EU,1105,235.47,99.45,0
7858,Spain,Gold,0,1,Economy,3,11,Domestic,834,199.25,75.06,0
7859,France,Silver,0,1,Economy,1,14,Domestic,259,132.59,23.31,0
7860,France,Gold,0,0,Economy,2,9,Domestic,261,116.93,23.49,0
7861,France,Platinum,0,0,Economy,4,9,Domestic,966,198.91,86.94,0
7862,France,Silver,1,0,Economy,1,6,Domestic,305,175.39,27.45,0
7863,France,Silver,1,1,Economy,3,8,Domestic,1035,287.26,93.15,0
7864,Germany,Silver,0,1,Business,4,4,EU,1767,846.87,159.03,0
7865,Italy,Gold,0,0,Economy,4,7,Domestic,599,237.84,53.91,0
7866,USA,Silver,0,1,Business,1,4,Intercontinental,8036,3275.72,723.24,1
7867,France,Silver,0,1,Economy,1,12,Domestic,947,219.5,85.23,0
7868,Italy,Silver,0,1,Economy,2,13,Domestic,1063,272.51,95.67,0
7869,Italy,Gold,0,0,Premium,1,10,Domestic,743,323.39,66.87,0
7870,France,Silver,1,0,Economy,4,8,Domestic,557,149.78,50.13,0
7871,USA,Silver,0,1,Economy,4,2,Intercontinental,5486,921.25,493.74,0
7872,France,Platinum,0,0,Economy,3,9,Domestic,446,214.78,40.14,0
7873,USA,Platinum,0,1,Premium,2,10,Intercontinental,6255,1646.85,562.95,1
7874,USA,Silver,1,1,Economy,3,11,Intercontinental,7085,1161.86,637.65,1
7875,UK,Gold,1,0,Economy,4,3,EU,1278,311.08,115.02,0
7876,UK,Gold,0,0,Economy,3,2,EU,1045,248.92,94.05,0
7877,Germany,Silver,1,0,Economy,1,12,EU,2240,457.75,201.6,0
7878,Italy,Silver,0,0,Premium,3,5,Domestic,215,118.52,19.35,0
7879,Germany,Silver,0,0,Premium,4,10,EU,653,236.31,58.77,0
7880,France,Silver,0,1,Economy,1,7,Domestic,965,233.44,86.85,0
7881,France,Silver,0,0,Economy,4,12,Domestic,948,290.59,85.32,0
7882,UK,Platinum,0,0,Economy,2,14,EU,617,177.43,55.53,0
7883,UK,Silver,1,0,Economy,2,13,EU,1371,347.2,123.39,0
7884,USA,Gold,1,0,Premium,1,11,Intercontinental,7596,2036.49,683.64,1
7885,France,Silver,0,0,Economy,2,9,Domestic,495,199.83,44.55,0
7886,USA,Gold,0,0,Business,2,8,Intercontinental,6598,2726.23,593.82,1
7887,Spain,Silver,0,0,Economy,2,6,Domestic,267,123.09,24.03,0
7888,Italy,Gold,0,0,Business,2,6,Domestic,600,353.97,54.0,0
7889,Italy,Gold,0,0,Economy,4,7,Domestic,1176,249.66,105.84,0
7890,UK,Gold,0,1,Premium,1,7,EU,3335,919.8,300.15,1
7891,France,Silver,0,0,Economy,1,6,Domestic,218,164.21,19.62,0
7892,UK,Gold,1,0,Economy,4,9,EU,1197,250.62,107.73,0
7893,USA,Platinum,0,1,Premium,3,4,Intercontinental,6958,1872.31,626.22,1
7894,UK,Gold,0,1,Premium,3,10,EU,3394,953.7,305.46,1
7895,UK,Silver,0,0,Economy,2,6,EU,908,237.36,81.72,0
7896,USA,Gold,0,0,Economy,1,10,Intercontinental,7193,1190.31,647.37,0
7897,Netherlands,Silver,0,1,Economy,1,6,EU,3454,631.24,310.86,0
7898,UK,Platinum,0,0,Business,1,4,EU,2579,1137.43,232.11,1
7899,Spain,Gold,0,0,Economy,3,10,Domestic,291,163.79,26.19,0
7900,USA,Silver,1,0,Economy,2,3,Intercontinental,6484,1058.4,583.56,0
7901,Germany,Silver,0,1,Premium,1,13,EU,928,363.07,83.52,0
7902,Spain,Silver,0,1,Economy,3,14,Domestic,536,152.52,48.24,0
7903,Spain,Platinum,0,0,Economy,4,6,Domestic,617,213.98,55.53,0
7904,USA,Silver,1,0,Economy,1,4,Intercontinental,5782,955.84,520.38,0
7905,France,Silver,0,0,Premium,4,8,Domestic,784,315.49,70.56,0
7906,USA,Platinum,0,0,Economy,1,5,Intercontinental,7918,1240.94,712.62,0
7907,France,Silver,0,1,Economy,3,9,Domestic,986,236.93,88.74,0
7908,Netherlands,Silver,0,0,Economy,3,2,EU,1698,401.01,152.82,0
7909,Italy,Gold,0,1,Economy,1,6,Domestic,1183,284.74,106.47,0
7910,UK,Silver,1,0,Economy,2,9,EU,3350,602.43,301.5,0
7911,USA,Silver,1,0,Economy,2,3,Intercontinental,5337,875.29,480.33,0
7912,UK,Silver,0,0,Premium,3,7,EU,1393,447.4,125.37,0
7913,UK,Gold,0,1,Economy,4,8,EU,2824,555.94,254.16,0
7914,France,Platinum,0,0,Economy,4,7,Domestic,957,227.39,86.13,0
7915,France,Silver,1,1,Economy,1,11,Domestic,971,252.14,87.39,0
7916,Spain,Silver,0,0,Economy,4,4,Domestic,649,214.71,58.41,0
7917,Germany,Silver,0,0,Economy,4,7,EU,846,216.99,76.14,0
7918,France,Platinum,0,1,Business,4,8,Domestic,328,209.5,29.52,1
7919,France,Silver,0,0,Economy,3,14,Domestic,788,183.76,70.92,0
7920,UK,Platinum,0,0,Economy,1,4,EU,1313,257.07,118.17,0
7921,Germany,Silver,0,0,Economy,1,13,EU,1704,329.71,153.36,0
7922,Netherlands,Platinum,0,0,Economy,1,11,EU,3278,543.65,295.02,0
7923,France,Gold,1,1,Economy,3,3,Domestic,412,187.82,37.08,1
7924,France,Gold,0,0,Economy,3,4,Domestic,568,146.38,51.12,0
7925,USA,Silver,1,1,Economy,3,13,Intercontinental,8178,1366.6,736.02,1
7926,Spain,Gold,0,1,Premium,3,2,Domestic,848,313.07,76.32,0
7927,USA,Silver,0,0,Premium,2,8,Intercontinental,8166,2137.2,734.94,0
7928,USA,Silver,0,0,Economy,4,5,Intercontinental,8170,1281.98,735.3,0
7929,Netherlands,Silver,1,1,Economy,1,4,EU,1505,289.08,135.45,0
7930,France,Platinum,0,1,Premium,3,7,Domestic,888,357.68,79.92,1
7931,USA,Gold,0,0,Economy,1,4,Intercontinental,5047,874.33,454.23,0
7932,Netherlands,Gold,0,1,Economy,2,13,EU,2823,482.9,254.07,0
7933,Germany,Gold,0,1,Economy,3,12,EU,998,267.82,89.82,0
7934,Italy,Silver,1,0,Economy,2,11,Domestic,244,99.7,21.96,0
7935,Spain,Platinum,0,1,Economy,3,4,Domestic,457,191.81,41.13,0
7936,France,Gold,1,0,Economy,1,10,Domestic,513,221.41,46.17,0
7937,UK,Gold,1,1,Economy,4,3,EU,765,240.58,68.85,1
7938,Germany,Silver,0,0,Premium,2,6,EU,2353,720.63,211.77,0
7939,Italy,Platinum,1,0,Economy,4,11,Domestic,680,214.06,61.2,0
7940,UK,Platinum,0,1,Economy,2,11,EU,1480,272.37,133.2,0
7941,Italy,Gold,0,0,Economy,3,3,Domestic,671,229.17,60.39,0
7942,Germany,Silver,0,1,Economy,4,7,EU,1298,285.11,116.82,0
7943,USA,Gold,0,1,Economy,1,5,Intercontinental,7656,1285.7,689.04,0
7944,France,Gold,0,0,Economy,1,8,Domestic,390,165.78,35.1,0
7945,Italy,Silver,0,0,Economy,4,14,Domestic,1061,228.31,95.49,0
7946,France,Silver,1,1,Economy,1,2,Domestic,242,91.79,21.78,0
7947,Germany,Silver,0,0,Premium,1,9,EU,3419,960.26,307.71,0
7948,Netherlands,Gold,0,1,Economy,3,3,EU,3330,606.19,299.7,0
7949,USA,Silver,0,0,Economy,4,5,Intercontinental,5236,921.41,471.24,0
7950,Spain,Silver,0,1,Business,4,12,Domestic,900,413.88,81.0,0
7951,USA,Gold,0,0,Premium,2,14,Intercontinental,8925,2363.38,803.25,1
7952,France,Gold,0,0,Business,3,8,Domestic,1016,496.96,91.44,0
7953,Germany,Silver,0,0,Business,1,9,EU,2583,1136.03,232.47,0
7954,France,Silver,0,0,Economy,2,10,Domestic,731,212.99,65.79,0
7955,USA,Platinum,1,0,Economy,4,6,Intercontinental,8924,1426.83,803.16,1
7956,UK,Gold,0,1,Premium,2,10,EU,1284,389.6,115.56,1
7957,Germany,Silver,0,0,Economy,4,10,EU,3304,553.48,297.36,0
7958,USA,Platinum,0,0,Economy,1,4,Intercontinental,5577,907.25,501.93,0
7959,France,Silver,0,0,Economy,3,8,Domestic,425,185.18,38.25,0
7960,France,Platinum,0,1,Economy,3,9,Domestic,1117,285.78,100.53,0
7961,USA,Silver,0,1,Economy,1,2,Intercontinental,7481,1239.69,673.29,0
7962,Italy,Silver,0,0,Economy,2,12,Domestic,653,238.72,58.77,0
7963,France,Silver,0,1,Economy,2,11,Domestic,992,244.49,89.28,0
7964,UK,Silver,0,1,Premium,3,6,EU,1241,436.16,111.69,0
7965,Germany,Gold,0,0,Premium,2,2,EU,2638,776.32,237.42,0
7966,France,Gold,0,1,Economy,1,4,Domestic,965,288.45,86.85,0
7967,Spain,Platinum,0,0,Economy,4,3,Domestic,626,210.88,56.34,0
7968,France,Silver,0,1,Economy,2,14,Domestic,600,158.02,54.0,0
7969,UK,Silver,0,0,Economy,3,3,EU,2720,532.42,244.8,0
7970,USA,Silver,1,1,Economy,3,5,Intercontinental,6171,1011.45,555.39,1
7971,USA,Silver,0,0,Economy,1,6,Intercontinental,7468,1195.7,672.12,0
7972,Germany,Gold,1,0,Economy,3,12,EU,1035,233.07,93.15,0
7973,France,Silver,1,1,Economy,1,2,Domestic,790,251.01,71.1,0
7974,USA,Gold,1,1,Economy,2,12,Intercontinental,7329,1194.64,659.61,1
7975,UK,Gold,0,1,Business,2,7,EU,1008,500.11,90.72,1
7976,France,Silver,1,1,Economy,2,12,Domestic,519,128.92,46.71,0
7977,USA,Gold,1,1,Economy,1,12,Intercontinental,8486,1349.92,763.74,1
7978,Netherlands,Silver,0,1,Business,3,6,EU,3016,1344.74,271.44,1
7979,Netherlands,Silver,0,0,Business,1,14,EU,3041,1316.21,273.69,0
7980,Netherlands,Gold,1,0,Economy,2,5,EU,3268,581.84,294.12,0
7981,Spain,Silver,0,0,Economy,2,7,Domestic,835,182.65,75.15,0
7982,Spain,Silver,0,1,Economy,2,3,Domestic,796,198.74,71.64,0
7983,Germany,Gold,1,0,Economy,2,9,EU,2119,380.97,190.71,0
7984,Spain,Silver,0,0,Economy,2,7,Domestic,671,167.09,60.39,0
7985,UK,Gold,0,0,Economy,1,4,EU,1775,350.13,159.75,0
7986,Netherlands,Silver,0,1,Premium,2,5,EU,2494,680.21,224.46,0
7987,Netherlands,Silver,0,0,Economy,1,13,EU,1640,373.83,147.6,0
7988,UK,Platinum,1,0,Premium,1,14,EU,2236,671.19,201.24,1
7989,Netherlands,Gold,0,0,Economy,2,3,EU,1693,383.92,152.37,0
7990,USA,Silver,1,0,Economy,2,5,Intercontinental,5511,911.43,495.99,0
7991,Germany,Silver,0,0,Economy,4,10,EU,3479,594.07,313.11,0
7992,Spain,Platinum,0,0,Economy,2,5,Domestic,1073,269.95,96.57,0
7993,Spain,Silver,0,0,Economy,1,14,Domestic,1068,212.39,96.12,0
7994,Italy,Gold,0,1,Economy,3,9,Domestic,437,124.45,39.33,0
7995,France,Gold,1,1,Economy,1,4,Domestic,614,216.25,55.26,1
7996,Spain,Gold,0,0,Economy,2,14,Domestic,256,177.14,23.04,0
7997,Spain,Gold,1,1,Economy,1,6,Domestic,603,161.0,54.27,1
7998,UK,Gold,0,1,Economy,3,3,EU,2053,437.05,184.77,0
7999,USA,Gold,0,1,Economy,3,10,Intercontinental,8201,1318.52,738.09,0
8000,France,Platinum,0,0,Economy,3,10,Domestic,816,213.99,73.44,0
8001,Netherlands,Gold,0,0,Economy,1,11,EU,3241,624.55,291.69,0
8002,Germany,Silver,0,1,Economy,3,8,EU,649,209.45,58.41,0
8003,France,Silver,0,0,Economy,3,3,Domestic,1155,304.44,103.95,0
8004,USA,Gold,0,0,Economy,1,5,Intercontinental,5469,947.93,492.21,0
8005,Germany,Platinum,0,0,Premium,2,7,EU,1408,459.41,126.72,0
8006,Italy,Silver,0,1,Economy,3,10,Domestic,684,227.39,61.56,0
8007,Netherlands,Silver,0,0,Economy,4,14,EU,2979,567.67,268.11,0
8008,Spain,Platinum,1,0,Economy,4,7,Domestic,1165,272.78,104.85,0
8009,Germany,Gold,0,1,Business,1,5,EU,744,362.78,66.96,1
8010,France,Silver,0,1,Economy,3,2,Domestic,405,137.39,36.45,0
8011,USA,Gold,0,0,Economy,1,8,Intercontinental,5905,973.39,531.45,0
8012,UK,Platinum,0,0,Business,2,8,EU,2737,1203.47,246.33,1
8013,Germany,Platinum,0,1,Economy,1,7,EU,2506,455.68,225.54,0
8014,Spain,Gold,1,0,Economy,1,4,Domestic,650,168.04,58.5,0
8015,Germany,Silver,1,1,Economy,4,6,EU,769,168.9,69.21,0
8016,Netherlands,Platinum,0,1,Economy,3,8,EU,1861,350.4,167.49,0
8017,UK,Gold,0,0,Economy,1,7,EU,3110,570.41,279.9,0
8018,Germany,Platinum,0,0,Economy,4,8,EU,2023,367.41,182.07,0
8019,UK,Silver,1,0,Economy,2,6,EU,1789,321.29,161.01,0
8020,USA,Silver,0,1,Economy,1,13,Intercontinental,7701,1212.62,693.09,0
8021,UK,Silver,0,0,Premium,1,2,EU,1019,399.96,91.71,0
8022,USA,Silver,1,0,Business,1,11,Intercontinental,5396,2211.95,485.64,1
8023,USA,Gold,0,0,Economy,2,12,Intercontinental,8258,1335.93,743.22,0
8024,UK,Platinum,0,0,Economy,4,6,EU,2290,462.33,206.1,0
8025,Spain,Gold,1,0,Premium,2,3,Domestic,463,188.06,41.67,1
8026,UK,Platinum,1,0,Economy,1,11,EU,1710,402.92,153.9,1
8027,USA,Silver,0,1,Premium,4,11,Intercontinental,6256,1616.27,563.04,0
8028,Spain,Gold,0,0,Economy,1,3,Domestic,508,214.21,45.72,0
8029,UK,Platinum,0,0,Business,4,5,EU,1314,614.75,118.26,1
8030,USA,Gold,1,1,Economy,1,7,Intercontinental,7180,1165.38,646.2,1
8031,Italy,Gold,1,1,Economy,4,6,Domestic,844,223.82,75.96,0
8032,Germany,Gold,1,1,Economy,3,8,EU,2473,518.09,222.57,1
8033,Spain,Gold,0,0,Economy,2,11,Domestic,503,188.26,45.27,0
8034,France,Silver,0,0,Business,1,9,Domestic,958,521.06,86.22,0
8035,Netherlands,Platinum,0,1,Business,4,11,EU,879,404.38,79.11,1
8036,France,Platinum,0,1,Premium,1,2,Domestic,400,239.69,36.0,1
8037,Spain,Silver,0,1,Economy,4,14,Domestic,690,174.85,62.1,0
8038,USA,Gold,0,1,Premium,2,9,Intercontinental,6994,1830.0,629.46,1
8039,Italy,Gold,0,0,Economy,3,4,Domestic,917,194.91,82.53,0
8040,USA,Gold,1,1,Business,1,11,Intercontinental,5297,2260.31,476.73,1
8041,USA,Gold,0,1,Economy,4,13,Intercontinental,6160,1026.61,554.4,0
8042,Spain,Platinum,0,0,Economy,2,11,Domestic,647,156.06,58.23,0
8043,France,Silver,0,0,Premium,3,3,Domestic,396,188.74,35.64,0
8044,Netherlands,Silver,0,0,Premium,2,3,EU,2513,716.37,226.17,0
8045,UK,Platinum,0,0,Premium,2,6,EU,3379,899.83,304.11,0
8046,France,Gold,0,0,Economy,1,14,Domestic,848,211.96,76.32,0
8047,Netherlands,Platinum,0,1,Premium,2,3,EU,2708,756.29,243.72,1
8048,France,Silver,0,1,Economy,1,5,Domestic,1050,299.45,94.5,0
8049,USA,Silver,0,1,Economy,3,4,Intercontinental,5071,891.33,456.39,0
8050,France,Platinum,0,0,Economy,1,9,Domestic,1022,219.31,91.98,0
8051,France,Silver,0,0,Premium,2,10,Domestic,651,305.91,58.59,0
8052,France,Platinum,0,1,Economy,2,12,Domestic,1075,285.57,96.75,0
8053,USA,Platinum,0,0,Economy,4,13,Intercontinental,8864,1428.68,797.76,0
8054,Germany,Gold,0,0,Economy,2,7,EU,2262,432.57,203.58,0
8055,USA,Silver,0,1,Premium,1,5,Intercontinental,5198,1442.18,467.82,1
8056,Italy,Gold,0,0,Economy,3,12,Domestic,1023,234.0,92.07,0
8057,Italy,Platinum,0,0,Economy,4,12,Domestic,482,159.36,43.38,0
8058,Spain,Silver,1,0,Economy,3,3,Domestic,1199,298.97,107.91,0
8059,UK,Silver,0,1,Economy,2,12,EU,2378,482.63,214.02,0
8060,Germany,Silver,0,0,Economy,4,9,EU,1774,348.82,159.66,0
8061,Germany,Silver,0,0,Premium,1,4,EU,970,384.7,87.3,0
8062,Spain,Platinum,0,1,Economy,2,3,Domestic,676,177.01,60.84,0
8063,USA,Platinum,0,0,Economy,1,5,Intercontinental,5057,843.3,455.13,0
8064,France,Platinum,0,0,Economy,3,14,Domestic,747,181.71,67.23,0
8065,USA,Gold,1,1,Economy,4,3,Intercontinental,8324,1352.31,749.16,1
8066,France,Gold,0,0,Economy,1,4,Domestic,913,286.88,82.17,0
8067,UK,Silver,0,0,Business,1,10,EU,3063,1347.01,275.67,0
8068,Italy,Gold,0,1,Economy,2,8,Domestic,438,162.83,39.42,0
8069,UK,Gold,0,0,Economy,1,12,EU,3031,602.94,272.79,0
8070,Germany,Platinum,0,1,Economy,4,2,EU,1006,205.82,90.54,0
8071,UK,Platinum,0,0,Economy,3,11,EU,2758,492.29,248.22,0
8072,UK,Platinum,1,0,Economy,3,6,EU,2055,442.06,184.95,1
8073,Netherlands,Platinum,1,0,Business,4,6,EU,2348,1041.64,211.32,1
8074,Germany,Platinum,0,0,Economy,4,10,EU,2302,395.77,207.18,0
8075,USA,Silver,1,0,Economy,3,13,Intercontinental,8367,1350.73,753.03,0
8076,Spain,Platinum,0,0,Premium,2,2,Domestic,484,173.18,43.56,0
8077,Germany,Gold,0,0,Premium,1,2,EU,2948,844.35,265.32,0
8078,Germany,Silver,0,1,Economy,1,11,EU,3250,600.77,292.5,0
8079,Italy,Silver,0,0,Economy,2,8,Domestic,708,176.34,63.72,0
8080,UK,Gold,1,0,Economy,3,8,EU,3193,627.6,287.37,0
8081,Italy,Silver,0,1,Premium,3,12,Domestic,289,205.63,26.01,0
8082,France,Silver,0,0,Economy,2,9,Domestic,699,201.23,62.91,0
8083,Spain,Gold,0,1,Economy,2,5,Domestic,726,189.86,65.34,0
8084,France,Platinum,0,1,Premium,4,8,Domestic,781,246.48,70.29,0
8085,Germany,Platinum,0,1,Economy,4,7,EU,2352,472.13,211.68,0
8086,Germany,Silver,1,0,Economy,3,2,EU,3497,600.84,314.73,0
8087,USA,Silver,0,1,Economy,3,3,Intercontinental,6094,1003.57,548.46,0
8088,Netherlands,Silver,1,1,Economy,1,9,EU,3289,586.21,296.01,0
8089,France,Silver,1,1,Business,3,7,Domestic,553,356.58,49.77,1
8090,USA,Silver,0,1,Economy,3,8,Intercontinental,5640,981.14,507.6,0
8091,USA,Platinum,0,1,Economy,1,9,Intercontinental,5632,972.42,506.88,1
8092,UK,Gold,0,1,Business,4,13,EU,2829,1258.28,254.61,1
8093,Germany,Silver,1,0,Economy,2,6,EU,709,205.82,63.81,0
8094,USA,Silver,0,1,Economy,1,6,Intercontinental,8457,1397.66,761.13,0
8095,UK,Gold,0,0,Economy,1,3,EU,2811,557.46,252.99,0
8096,USA,Gold,0,0,Business,3,5,Intercontinental,6563,2725.04,590.67,1
8097,France,Silver,0,1,Premium,2,12,Domestic,414,243.54,37.26,0
8098,France,Platinum,0,1,Economy,3,3,Domestic,302,194.34,27.18,0
8099,UK,Silver,0,1,Economy,2,8,EU,1003,217.98,90.27,0
8100,Germany,Silver,0,1,Business,1,12,EU,2194,1025.5,197.46,1
8101,USA,Silver,0,1,Economy,2,10,Intercontinental,8115,1291.82,730.35,0
8102,USA,Gold,0,0,Economy,3,12,Intercontinental,6163,1067.85,554.67,0
8103,Italy,Silver,0,0,Economy,2,3,Domestic,231,169.76,20.79,0
8104,France,Silver,0,0,Premium,2,5,Domestic,448,253.61,40.32,0
8105,USA,Silver,0,0,Business,2,12,Intercontinental,5805,2418.1,522.45,1
8106,Germany,Gold,0,1,Premium,3,9,EU,1142,350.61,102.78,1
8107,France,Silver,0,1,Business,1,10,Domestic,729,363.86,65.61,0
8108,UK,Silver,0,0,Premium,4,5,EU,2292,653.47,206.28,0
8109,Netherlands,Silver,0,0,Economy,1,9,EU,2361,429.12,212.49,0
8110,Netherlands,Silver,0,0,Economy,2,8,EU,3060,605.74,275.4,0
8111,UK,Gold,1,0,Premium,4,14,EU,2226,622.11,200.34,1
8112,Italy,Silver,0,0,Economy,2,6,Domestic,1190,297.08,107.1,0
8113,USA,Silver,0,0,Premium,2,5,Intercontinental,5830,1558.66,524.7,0
8114,Germany,Gold,1,0,Premium,1,7,EU,2382,648.92,214.38,1
8115,UK,Silver,0,1,Economy,3,7,EU,3496,595.56,314.64,0
8116,Spain,Silver,0,0,Economy,2,3,Domestic,731,253.01,65.79,0
8117,Netherlands,Silver,0,1,Economy,2,4,EU,2294,475.78,206.46,0
8118,Spain,Platinum,1,1,Economy,2,12,Domestic,230,143.1,20.7,1
8119,France,Gold,0,0,Premium,1,7,Domestic,897,281.92,80.73,0
8120,UK,Platinum,0,1,Economy,4,5,EU,2476,435.25,222.84,0
8121,Spain,Platinum,0,1,Business,1,4,Domestic,590,359.06,53.1,1
8122,Germany,Platinum,1,0,Economy,4,14,EU,2871,556.36,258.39,0
8123,France,Gold,0,0,Premium,3,5,Domestic,702,321.31,63.18,0
8124,Germany,Gold,0,1,Economy,2,7,EU,1582,307.86,142.38,0
8125,Spain,Silver,0,0,Economy,2,4,Domestic,1156,288.31,104.04,0
8126,France,Silver,0,0,Economy,1,2,Domestic,754,206.18,67.86,0
8127,France,Gold,0,0,Economy,1,7,Domestic,708,167.59,63.72,0
8128,USA,Platinum,1,0,Economy,4,3,Intercontinental,7096,1148.02,638.64,1
8129,USA,Silver,0,1,Business,2,10,Intercontinental,6386,2641.14,574.74,1
8130,Spain,Gold,0,1,Economy,4,7,Domestic,1007,246.39,90.63,0
8131,Netherlands,Silver,0,1,Economy,2,2,EU,1309,275.65,117.81,0
8132,Germany,Silver,0,0,Premium,2,12,EU,2551,743.02,229.59,0
8133,USA,Silver,0,1,Premium,1,5,Intercontinental,8774,2304.15,789.66,1
8134,Italy,Gold,1,1,Economy,2,6,Domestic,941,232.43,84.69,1
8135,Germany,Silver,0,1,Economy,3,13,EU,945,229.09,85.05,0
8136,France,Gold,0,0,Economy,1,9,Domestic,667,215.6,60.03,0
8137,Italy,Platinum,0,0,Economy,3,4,Domestic,979,202.27,88.11,0
8138,USA,Platinum,0,1,Economy,3,12,Intercontinental,8816,1459.04,793.44,1
8139,UK,Silver,0,0,Economy,4,14,EU,3140,618.46,282.6,0
8140,Spain,Platinum,0,1,Economy,4,10,Domestic,1078,217.23,97.02,0
8141,France,Silver,0,1,Economy,4,10,Domestic,438,186.62,39.42,0
8142,Netherlands,Silver,0,0,Economy,1,13,EU,1265,264.97,113.85,0
8143,Germany,Gold,0,1,Economy,2,11,EU,1525,321.75,137.25,0
8144,Italy,Silver,0,0,Economy,3,12,Domestic,1060,236.06,95.4,0
8145,USA,Silver,1,1,Economy,4,6,Intercontinental,7973,1267.37,717.57,1
8146,France,Silver,0,1,Economy,4,5,Domestic,276,135.5,24.84,0
8147,Italy,Gold,1,1,Economy,2,8,Domestic,432,151.96,38.88,1
8148,USA,Silver,0,1,Premium,4,14,Intercontinental,6469,1709.83,582.21,0
8149,Italy,Gold,0,0,Economy,3,10,Domestic,370,186.31,33.3,0
8150,Spain,Gold,1,1,Premium,1,7,Domestic,733,331.11,65.97,1
8151,UK,Gold,0,1,Economy,4,8,EU,1346,266.23,121.14,0
8152,USA,Platinum,0,0,Economy,2,2,Intercontinental,6000,1024.41,540.0,0
8153,France,Silver,0,0,Economy,3,5,Domestic,472,175.71,42.48,0
8154,USA,Silver,0,1,Economy,3,3,Intercontinental,6942,1128.6,624.78,0
8155,Netherlands,Silver,0,0,Economy,1,2,EU,1648,363.26,148.32,0
8156,France,Silver,0,1,Economy,3,14,Domestic,956,281.55,86.04,0
8157,Netherlands,Gold,0,0,Economy,1,12,EU,3485,636.9,313.65,0
8158,Italy,Silver,0,0,Economy,3,8,Domestic,445,187.11,40.05,0
8159,UK,Silver,0,0,Economy,2,12,EU,1148,237.02,103.32,0
8160,Netherlands,Gold,0,1,Economy,1,11,EU,3121,589.44,280.89,0
8161,USA,Gold,0,1,Business,3,5,Intercontinental,8384,3502.21,754.56,1
8162,France,Gold,1,0,Economy,3,3,Domestic,668,246.16,60.12,0
